Loc PackedFile
Key	Text	Tooltip
dilemmas_localised_title_shield_ally_region_vik_reg_cantwaraburg	Allied Land Claim -Cantwaraburg	true
dilemmas_localised_title_shield_ally_region_vik_reg_carleol	Allied Land Claim -Carleol	true
dilemmas_localised_title_shield_ally_region_vik_reg_casteltoun	Allied Land Claim -Casteltoun	true
dilemmas_localised_title_shield_ally_region_vik_reg_cathair_commain	Allied Land Claim -Cathair Commáin	true
dilemmas_localised_title_shield_ally_region_vik_reg_cathair_domnaill	Allied Land Claim -Cathair Domnaill	true
dilemmas_localised_title_shield_ally_region_vik_reg_ceaster	Allied Land Claim -Ceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_cell_alaid	Allied Land Claim -Cell Alaid	true
dilemmas_localised_title_shield_ally_region_vik_reg_cell_cainning	Allied Land Claim -Cell Cainning	true
dilemmas_localised_title_shield_ally_region_vik_reg_cell_daltain	Allied Land Claim -Cell Daltáin	true
dilemmas_localised_title_shield_ally_region_vik_reg_cell_maic_aeda	Allied Land Claim -Cell maic Áeda	true
dilemmas_localised_title_shield_ally_region_vik_reg_cell_mor	Allied Land Claim -Cell Mór	true
dilemmas_localised_title_shield_ally_region_vik_reg_celmeresfort	Allied Land Claim -Celmeresfort	true
dilemmas_localised_title_shield_ally_region_vik_reg_cenannas	Allied Land Claim -Cenannas	true
dilemmas_localised_title_shield_ally_region_vik_reg_cenn_rigmonid	Allied Land Claim -Cenn Rigmonid	true
dilemmas_localised_title_shield_ally_region_vik_reg_cetretha	Allied Land Claim -Cetretha	true
dilemmas_localised_title_shield_ally_region_vik_reg_cherchebi	Allied Land Claim -Cherchebi	true
dilemmas_localised_title_shield_ally_region_vik_reg_cippanhamm	Allied Land Claim -Cippanhamm	true
dilemmas_localised_title_shield_ally_region_vik_reg_cirenceaster	Allied Land Claim -Cirenceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_cissanbyrig	Allied Land Claim -Cissanbyrig	true
dilemmas_localised_title_shield_ally_region_vik_reg_clocher	Allied Land Claim -Clocher	true
dilemmas_localised_title_shield_ally_region_vik_reg_cluain	Allied Land Claim -Cluain	true
dilemmas_localised_title_shield_ally_region_vik_reg_cluain_eoais	Allied Land Claim -Cluain Eoais	true
dilemmas_localised_title_shield_ally_region_vik_reg_cluain_iraird	Allied Land Claim -Cluain Iraird	true
dilemmas_localised_title_shield_ally_region_vik_reg_cluain_mac_nois	Allied Land Claim -Cluain Mac Nois	true
dilemmas_localised_title_shield_ally_region_vik_reg_cluain_mor	Allied Land Claim -Cluain Mór	true
dilemmas_localised_title_shield_ally_region_vik_reg_cnodba	Allied Land Claim -Cnódba	true
dilemmas_localised_title_shield_ally_region_vik_reg_coinnire	Allied Land Claim -Coinnire	true
dilemmas_localised_title_shield_ally_region_vik_reg_coldingaham	Allied Land Claim -Coldingaham	true
dilemmas_localised_title_shield_ally_region_vik_reg_colneceaster	Allied Land Claim -Colneceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_corcach	Allied Land Claim -Corcach	true
dilemmas_localised_title_shield_ally_region_vik_reg_cridiatune	Allied Land Claim -Cridiatune	true
dilemmas_localised_title_shield_ally_region_vik_reg_dacor	Allied Land Claim -Dacor	true
dilemmas_localised_title_shield_ally_region_vik_reg_dear	Allied Land Claim -Déar	true
dilemmas_localised_title_shield_ally_region_vik_reg_deoraby	Allied Land Claim -Deoraby	true
dilemmas_localised_title_shield_ally_region_vik_reg_din_prys	Allied Land Claim -Din Prys	true
dilemmas_localised_title_shield_ally_region_vik_reg_dinas_powis	Allied Land Claim -Dinas Powis	true
dilemmas_localised_title_shield_ally_region_vik_reg_dinefwr	Allied Land Claim -Dinefwr	true
dilemmas_localised_title_shield_ally_region_vik_reg_dofere	Allied Land Claim -Dofere	true
dilemmas_localised_title_shield_ally_region_vik_reg_domuc	Allied Land Claim -Domuc	true
dilemmas_localised_title_shield_ally_region_vik_reg_doneceaster	Allied Land Claim -Doneceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_dor	Allied Land Claim -Dor	true
dilemmas_localised_title_shield_ally_region_vik_reg_doreceaster	Allied Land Claim -Doreceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_drayton	Allied Land Claim -Drayton	true
dilemmas_localised_title_shield_ally_region_vik_reg_druim_collachair	Allied Land Claim -Druim Collachair	true
dilemmas_localised_title_shield_ally_region_vik_reg_druim_da_ethiar	Allied Land Claim -Druim dá Ethiar	true
dilemmas_localised_title_shield_ally_region_vik_reg_dugannu	Allied Land Claim -Dugannu	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_aberte	Allied Land Claim -Dún Aberte	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_att	Allied Land Claim -Dún Att	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_beccan	Allied Land Claim -Dún Beccán	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_blann	Allied Land Claim -Dún Blann	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_cailden	Allied Land Claim -Dún Cailden	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_domnaill	Allied Land Claim -Dùn Dómnaill	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_duirn	Allied Land Claim -Dùn Duirn	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_eachainn	Allied Land Claim -Dùn Eachainn	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_foither	Allied Land Claim -Dún Foither	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_na_ngall	Allied Land Claim -Dún na nGall	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_nechtain	Allied Land Claim -Dún Nechtain	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_ollaig	Allied Land Claim -Dún Ollaig	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_patraic	Allied Land Claim -Dún Pátraic	true
dilemmas_localised_title_shield_ally_region_vik_reg_dun_sebuirgi	Allied Land Claim -Dún Sebuirgi	true
dilemmas_localised_title_shield_ally_region_vik_reg_dunholm	Allied Land Claim -Dunholm	true
dilemmas_localised_title_shield_ally_region_vik_reg_dyflin	Allied Land Claim -Dyflin	true
dilemmas_localised_title_shield_ally_region_vik_reg_dynbaer	Allied Land Claim -Dynbaer	true
dilemmas_localised_title_shield_ally_region_vik_reg_earmutha	Allied Land Claim -Earmutha	true
dilemmas_localised_title_shield_ally_region_vik_reg_ebbesham	Allied Land Claim -Ebbesham	true
dilemmas_localised_title_shield_ally_region_vik_reg_eidenburg	Allied Land Claim -Eidenburg	true
dilemmas_localised_title_shield_ally_region_vik_reg_elig	Allied Land Claim -Elig	true
dilemmas_localised_title_shield_ally_region_vik_reg_eoferwic	Allied Land Claim -Eoferwic	true
dilemmas_localised_title_shield_ally_region_vik_reg_eofesham	Allied Land Claim -Eofesham	true
dilemmas_localised_title_shield_ally_region_vik_reg_ethandun	Allied Land Claim -Ethandun	true
dilemmas_localised_title_shield_ally_region_vik_reg_exanceaster	Allied Land Claim -Exanceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_ferna	Allied Land Claim -Ferna	true
dilemmas_localised_title_shield_ally_region_vik_reg_flichesburg	Allied Land Claim -Flichesburg	true
dilemmas_localised_title_shield_ally_region_vik_reg_forais	Allied Land Claim -Forais	true
dilemmas_localised_title_shield_ally_region_vik_reg_gipeswic	Allied Land Claim -Gipeswic	true
dilemmas_localised_title_shield_ally_region_vik_reg_glastingburi	Allied Land Claim -Glastingburi	true
dilemmas_localised_title_shield_ally_region_vik_reg_gleann_da_loch	Allied Land Claim -Gleann dá Loch	true
dilemmas_localised_title_shield_ally_region_vik_reg_gleawceaster	Allied Land Claim -Gleawceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_grantabrycg	Allied Land Claim -Grantabrycg	true
dilemmas_localised_title_shield_ally_region_vik_reg_grianan_aileach	Allied Land Claim -Grianán Aileach	true
dilemmas_localised_title_shield_ally_region_vik_reg_guldeford	Allied Land Claim -Guldeford	true
dilemmas_localised_title_shield_ally_region_vik_reg_guvan	Allied Land Claim -Guvan	true
dilemmas_localised_title_shield_ally_region_vik_reg_gyruum	Allied Land Claim -Gyruum	true
dilemmas_localised_title_shield_ally_region_vik_reg_haestingas	Allied Land Claim -Haestingas	true
dilemmas_localised_title_shield_ally_region_vik_reg_hagustaldes	Allied Land Claim -Hagustaldes	true
dilemmas_localised_title_shield_ally_region_vik_reg_haverfordia	Allied Land Claim -Haverfordia	true
dilemmas_localised_title_shield_ally_region_vik_reg_hereford	Allied Land Claim -Hereford	true
dilemmas_localised_title_shield_ally_region_vik_reg_herutford	Allied Land Claim -Herutford	true
dilemmas_localised_title_shield_ally_region_vik_reg_heslerton	Allied Land Claim -Heslerton	true
dilemmas_localised_title_shield_ally_region_vik_reg_hlymrekr	Allied Land Claim -Hlymrekr	true
dilemmas_localised_title_shield_ally_region_vik_reg_hripum	Allied Land Claim -Hripum	true
dilemmas_localised_title_shield_ally_region_vik_reg_huntandun	Allied Land Claim -Huntandun	true
dilemmas_localised_title_shield_ally_region_vik_reg_hwitan_aerne	Allied Land Claim -Hwitan Aerne	true
dilemmas_localised_title_shield_ally_region_vik_reg_imblech_ibair	Allied Land Claim -Imblech Ibair	true
dilemmas_localised_title_shield_ally_region_vik_reg_inber_nise	Allied Land Claim -Inber Nise	true
dilemmas_localised_title_shield_ally_region_vik_reg_inis_cathaigh	Allied Land Claim -Inis Cathaigh	true
dilemmas_localised_title_shield_ally_region_vik_reg_inis_faithlenn	Allied Land Claim -Inis Faithlenn	true
dilemmas_localised_title_shield_ally_region_vik_reg_inis_patraic	Allied Land Claim -Inis Pátraic	true
dilemmas_localised_title_shield_ally_region_vik_reg_ioua	Allied Land Claim -Ioua	true
dilemmas_localised_title_shield_ally_region_vik_reg_laewe	Allied Land Claim -Laewe	true
dilemmas_localised_title_shield_ally_region_vik_reg_lann_afan	Allied Land Claim -Lann Afan	true
dilemmas_localised_title_shield_ally_region_vik_reg_lann_cors	Allied Land Claim -Lann Cors	true
dilemmas_localised_title_shield_ally_region_vik_reg_lann_dewi	Allied Land Claim -Lann Dewi	true
dilemmas_localised_title_shield_ally_region_vik_reg_lann_idloes	Allied Land Claim -Lann Idloes	true
dilemmas_localised_title_shield_ally_region_vik_reg_lann_ildut	Allied Land Claim -Lann Ildut	true
dilemmas_localised_title_shield_ally_region_vik_reg_lann_padarn	Allied Land Claim -Lann Padarn	true
dilemmas_localised_title_shield_ally_region_vik_reg_latharn	Allied Land Claim -Latharn	true
dilemmas_localised_title_shield_ally_region_vik_reg_latharna	Allied Land Claim -Latharna	true
dilemmas_localised_title_shield_ally_region_vik_reg_licetfelda	Allied Land Claim -Licetfelda	true
dilemmas_localised_title_shield_ally_region_vik_reg_ligeraceaster	Allied Land Claim -Ligeraceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_lindcylne	Allied Land Claim -Lindcylne	true
dilemmas_localised_title_shield_ally_region_vik_reg_linns	Allied Land Claim -Linns	true
dilemmas_localised_title_shield_ally_region_vik_reg_lis_mor	Allied Land Claim -Lis Mór	true
dilemmas_localised_title_shield_ally_region_vik_reg_liwtune	Allied Land Claim -Liwtune	true
dilemmas_localised_title_shield_ally_region_vik_reg_loch_gabhair	Allied Land Claim -Loch Gabhair	true
dilemmas_localised_title_shield_ally_region_vik_reg_loch_raich	Allied Land Claim -Loch Raich	true
dilemmas_localised_title_shield_ally_region_vik_reg_loidis	Allied Land Claim -Loidis	true
dilemmas_localised_title_shield_ally_region_vik_reg_lonceaster	Allied Land Claim -Lonceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_lude	Allied Land Claim -Lude	true
dilemmas_localised_title_shield_ally_region_vik_reg_lunden	Allied Land Claim -Lunden	true
dilemmas_localised_title_shield_ally_region_vik_reg_maeldune	Allied Land Claim -Maeldune	true
dilemmas_localised_title_shield_ally_region_vik_reg_mailros	Allied Land Claim -Mailros	true
dilemmas_localised_title_shield_ally_region_vik_reg_mameceaster	Allied Land Claim -Mameceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_mathrafal	Allied Land Claim -Mathrafal	true
dilemmas_localised_title_shield_ally_region_vik_reg_menevia	Allied Land Claim -Menevia	true
dilemmas_localised_title_shield_ally_region_vik_reg_middeherst	Allied Land Claim -Middeherst	true
dilemmas_localised_title_shield_ally_region_vik_reg_moige_bile	Allied Land Claim -Moige Bile	true
dilemmas_localised_title_shield_ally_region_vik_reg_na_seciri	Allied Land Claim -Na Sceiri	true
dilemmas_localised_title_shield_ally_region_vik_reg_nas	Allied Land Claim -Nás	true
dilemmas_localised_title_shield_ally_region_vik_reg_nedd	Allied Land Claim -Nedd	true
dilemmas_localised_title_shield_ally_region_vik_reg_northhamtun	Allied Land Claim -Northhamtun	true
dilemmas_localised_title_shield_ally_region_vik_reg_northwic	Allied Land Claim -Northwic	true
dilemmas_localised_title_shield_ally_region_vik_reg_oswaldestroe	Allied Land Claim -Oswaldestroe	true
dilemmas_localised_title_shield_ally_region_vik_reg_otergimele	Allied Land Claim -Otergimele	true
dilemmas_localised_title_shield_ally_region_vik_reg_oxnaforda	Allied Land Claim -Oxnaforda	true
dilemmas_localised_title_shield_ally_region_vik_reg_pefenesea	Allied Land Claim -Pefenesea	true
dilemmas_localised_title_shield_ally_region_vik_reg_poclintun	Allied Land Claim -Poclintun	true
dilemmas_localised_title_shield_ally_region_vik_reg_porteceaster	Allied Land Claim -Porteceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_rath_cruachan	Allied Land Claim -Ráth Cruachan	true
dilemmas_localised_title_shield_ally_region_vik_reg_rath_luraig	Allied Land Claim -Ráth Luraig	true
dilemmas_localised_title_shield_ally_region_vik_reg_rendlesham	Allied Land Claim -Rendlaesham	true
dilemmas_localised_title_shield_ally_region_vik_reg_rinnin	Allied Land Claim -Rinnin	true
dilemmas_localised_title_shield_ally_region_vik_reg_rocheberie	Allied Land Claim -Rocheberie	true
dilemmas_localised_title_shield_ally_region_vik_reg_rofeceaster	Allied Land Claim -Rofeceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_ros	Allied Land Claim -Ros	true
dilemmas_localised_title_shield_ally_region_vik_reg_ros_ailithir	Allied Land Claim -Ros Ailithir	true
dilemmas_localised_title_shield_ally_region_vik_reg_ros_cuissine	Allied Land Claim -Ros Cuissine	true
dilemmas_localised_title_shield_ally_region_vik_reg_ros_maircind	Allied Land Claim -Ros Maircind	true
dilemmas_localised_title_shield_ally_region_vik_reg_rucestr	Allied Land Claim -Rucestr	true
dilemmas_localised_title_shield_ally_region_vik_reg_rudglann	Allied Land Claim -Rudglann	true
dilemmas_localised_title_shield_ally_region_vik_reg_saigher	Allied Land Claim -Saigher	true
dilemmas_localised_title_shield_ally_region_vik_reg_sancte_albanes	Allied Land Claim -Sancte Albanes	true
dilemmas_localised_title_shield_ally_region_vik_reg_sancte_eadmundes	Allied Land Claim -Sancte Eadmundes	true
dilemmas_localised_title_shield_ally_region_vik_reg_sancte_germanes	Allied Land Claim -Sancte Germanes	true
dilemmas_localised_title_shield_ally_region_vik_reg_sancte_ye	Allied Land Claim -Sancte Ye	true
dilemmas_localised_title_shield_ally_region_vik_reg_sceaftesburg	Allied Land Claim -Sceaftesburg	true
dilemmas_localised_title_shield_ally_region_vik_reg_scireburnan	Allied Land Claim -Scireburnan	true
dilemmas_localised_title_shield_ally_region_vik_reg_scoan	Allied Land Claim -Scoan	true
dilemmas_localised_title_shield_ally_region_vik_reg_sconnin	Allied Land Claim -Sconnin	true
dilemmas_localised_title_shield_ally_region_vik_reg_scrobbesburg	Allied Land Claim -Scrobbesburg	true
dilemmas_localised_title_shield_ally_region_vik_reg_seolesigge	Allied Land Claim -Seolesigge	true
dilemmas_localised_title_shield_ally_region_vik_reg_snotingaham	Allied Land Claim -Snotingaham	true
dilemmas_localised_title_shield_ally_region_vik_reg_sreth_belin	Allied Land Claim -Sreth Belin	true
dilemmas_localised_title_shield_ally_region_vik_reg_staefford	Allied Land Claim -Staefford	true
dilemmas_localised_title_shield_ally_region_vik_reg_staeningum	Allied Land Claim -Staeningum	true
dilemmas_localised_title_shield_ally_region_vik_reg_steanford	Allied Land Claim -Steanford	true
dilemmas_localised_title_shield_ally_region_vik_reg_stoc	Allied Land Claim -Stoc	true
dilemmas_localised_title_shield_ally_region_vik_reg_stornochway	Allied Land Claim -Stornochway	true
dilemmas_localised_title_shield_ally_region_vik_reg_stutfall	Allied Land Claim -Stutfall	true
dilemmas_localised_title_shield_ally_region_vik_reg_suthhamtun	Allied Land Claim -Suthhamtun	true
dilemmas_localised_title_shield_ally_region_vik_reg_tamworthige	Allied Land Claim -Tamworthige	true
dilemmas_localised_title_shield_ally_region_vik_reg_tanet	Allied Land Claim -Tanet	true
dilemmas_localised_title_shield_ally_region_vik_reg_terra_incognita	Allied Land Claim -Terra Incognita	true
dilemmas_localised_title_shield_ally_region_vik_reg_theodford	Allied Land Claim -Theodford	true
dilemmas_localised_title_shield_ally_region_vik_reg_thursa	Allied Land Claim -Thursa	true
dilemmas_localised_title_shield_ally_region_vik_reg_tilaburg	Allied Land Claim -Tilaburg	true
dilemmas_localised_title_shield_ally_region_vik_reg_tintagol	Allied Land Claim -Tintagol	true
dilemmas_localised_title_shield_ally_region_vik_reg_tor_in_duine	Allied Land Claim -Tor in Dúine	true
dilemmas_localised_title_shield_ally_region_vik_reg_torfness	Allied Land Claim -Torfness	true
dilemmas_localised_title_shield_ally_region_vik_reg_totanes	Allied Land Claim -Totanaes	true
dilemmas_localised_title_shield_ally_region_vik_reg_tuaim	Allied Land Claim -Tuaim	true
dilemmas_localised_title_shield_ally_region_vik_reg_tuam_greine	Allied Land Claim -Tuam Gréine	true
dilemmas_localised_title_shield_ally_region_vik_reg_tureceseig	Allied Land Claim -Tureceseig	true
dilemmas_localised_title_shield_ally_region_vik_reg_vedrafjordr	Allied Land Claim -Vedrafjordr	true
dilemmas_localised_title_shield_ally_region_vik_reg_veisafjordr	Allied Land Claim -Veisafjordr	true
dilemmas_localised_title_shield_ally_region_vik_reg_waecet	Allied Land Claim -Waecet	true
dilemmas_localised_title_shield_ally_region_vik_reg_waerincwicum	Allied Land Claim -Waerincwicum	true
dilemmas_localised_title_shield_ally_region_vik_reg_werham	Allied Land Claim -Werham	true
dilemmas_localised_title_shield_ally_region_vik_reg_wigingamere	Allied Land Claim -Wigingamere	true
dilemmas_localised_title_shield_ally_region_vik_reg_wigracestre	Allied Land Claim -Wigraceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_wiht	Allied Land Claim -Wiht	true
dilemmas_localised_title_shield_ally_region_vik_reg_wiltun	Allied Land Claim -Wiltun	true
dilemmas_localised_title_shield_ally_region_vik_reg_wintanceaster	Allied Land Claim -Wintanceaster	true
dilemmas_localised_title_shield_ally_region_vik_reg_wyrcesuuyrthe	Allied Land Claim -Wyrcesuuyrthe	true
dilemmas_localised_description_shield_ally_region_vik_reg_abberdeon	Our ally has a rightful claim to the region of Abberdeon, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_aberffro	Our ally has a rightful claim to the region of Aberffro, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_aberteifi	Our ally has a rightful claim to the region of Aberteifi, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_achadh_bo	Our ally has a rightful claim to the region of Achadh Bó, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_aebburcurnig	Our ally has a rightful claim to the region of Aebburcurnig, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_aelmham	Our ally has a rightful claim to the region of Aelmham, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_aethelingaeg	Our ally has a rightful claim to the region of Aethelingaeg, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_airchardan	Our ally has a rightful claim to the region of Airchardan, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_alclyt	Our ally has a rightful claim to the region of Alclyt, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_alt_clut	Our ally has a rightful claim to the region of Alt Clut, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_an_tinbhear_mor	Our ally has a rightful claim to the region of An tinbhear Mor, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_aporcrosan	Our ally has a rightful claim to the region of Aporcrosan, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_ard_fert	Our ally has a rightful claim to the region of Ard Fert, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_ard_macha	Our ally has a rightful claim to the region of Ard Macha, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_ard_mor	Our ally has a rightful claim to the region of Ard Mór, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_ard_sratha	Our ally has a rightful claim to the region of Ard Sratha, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_ardach	Our ally has a rightful claim to the region of Ardach, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_axanbrycg	Our ally has a rightful claim to the region of Axanbrycg, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_balla	Our ally has a rightful claim to the region of Balla, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_basengas	Our ally has a rightful claim to the region of Basengas, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_bathanceaster	Our ally has a rightful claim to the region of Bathanceaster, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_bebbanburg	Our ally has a rightful claim to the region of Bebbanburg, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_bedanford	Our ally has a rightful claim to the region of Bedanford, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_beoferlic	Our ally has a rightful claim to the region of Beoferlic, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_blascona	Our ally has a rightful claim to the region of Blascona, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_bodmine	Our ally has a rightful claim to the region of Bodmine, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_bornais	Our ally has a rightful claim to the region of Bornais, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_brechin	Our ally has a rightful claim to the region of Brechin, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_brideport	Our ally has a rightful claim to the region of Brideport, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_brug	Our ally has a rightful claim to the region of Brug, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_buccingahamm	Our ally has a rightful claim to the region of Buccingahamm, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
dilemmas_localised_description_shield_ally_region_vik_reg_cair_gwent	Our ally has a rightful claim to the region of Cair Gwent, which through the chaos of war we have come to hold. They request that we return this land to their control.	true
